# Growh factor and growth rate 
#  z Dz fz
1.168818888022073364e+10 8.555645448258345855e-11 1.000000000000000000e+00
1.160694029808591270e+10 8.615534966426538744e-11 1.000000000000000000e+00
1.152625650252005196e+10 8.675843711222335007e-11 1.000000000000000000e+00
1.144613356749933815e+10 8.736574617232133271e-11 1.000000000000000000e+00
1.136656759429108429e+10 8.797730639584438557e-11 1.000000000000000000e+00
1.128755471126401711e+10 8.859314754093656001e-11 1.000000000000000000e+00
1.120909107369989967e+10 8.921329957404888820e-11 1.000000000000000000e+00
1.113117286360643578e+10 8.983779267139759911e-11 1.000000000000000000e+00
1.105379628953149605e+10 9.046665722043237709e-11 1.000000000000000000e+00
1.097695758637862778e+10 9.109992382131510224e-11 1.000000000000000000e+00
1.090065301522384453e+10 9.173762328840876262e-11 1.000000000000000000e+00
1.082487886313368988e+10 9.237978665177693884e-11 1.000000000000000000e+00
1.074963144298457909e+10 9.302644515869361546e-11 1.000000000000000000e+00
1.067490709328337669e+10 9.367763027516366818e-11 1.000000000000000000e+00
1.060070217798923302e+10 9.433337368745405276e-11 1.000000000000000000e+00
1.052701308633665848e+10 9.499370730363559208e-11 1.000000000000000000e+00
1.045383623265982056e+10 9.565866325513560708e-11 1.000000000000000000e+00
1.038116805621807671e+10 9.632827389830135280e-11 1.000000000000000000e+00
1.030900502102269936e+10 9.700257181597462120e-11 1.000000000000000000e+00
1.023734361566482735e+10 9.768158981907699412e-11 1.000000000000000000e+00
1.016618035314459801e+10 9.836536094820657324e-11 1.000000000000000000e+00
1.009551177070146942e+10 9.905391847524560559e-11 1.000000000000000000e+00
1.002533442964572906e+10 9.974729590497959916e-11 1.000000000000000000e+00
9.955644915191171646e+09 1.004455269767274374e-10 1.000000000000000000e+00
9.886439836288930893e+09 1.011486456659833196e-10 1.000000000000000000e+00
9.817715825462474823e+09 1.018566861860698690e-10 1.000000000000000000e+00
9.749469538643749237e+09 1.025696829898029881e-10 1.000000000000000000e+00
9.681697655010457993e+09 1.032876707711682828e-10 1.000000000000000000e+00
9.614396876824468613e+09 1.040106844670092735e-10 1.000000000000000000e+00
9.547563929271348953e+09 1.047387592587273802e-10 1.000000000000000000e+00
9.481195560301023483e+09 1.054719305739937986e-10 1.000000000000000000e+00
9.415288540469516754e+09 1.062102340884735131e-10 1.000000000000000000e+00
9.349839662781826019e+09 1.069537057275610568e-10 1.000000000000000000e+00
9.284845742535856247e+09 1.077023816681287846e-10 1.000000000000000000e+00
9.220303617167465210e+09 1.084562983402871775e-10 1.000000000000000000e+00
9.156210146096570969e+09 1.092154924291574131e-10 1.000000000000000000e+00
9.092562210574331284e+09 1.099800008766566287e-10 1.000000000000000000e+00
9.029356713531393051e+09 1.107498608832952807e-10 1.000000000000000000e+00
8.966590579427183151e+09 1.115251099099874558e-10 1.000000000000000000e+00
8.904260754100263596e+09 1.123057856798736146e-10 1.000000000000000000e+00
8.842364204619707108e+09 1.130919261801562354e-10 1.000000000000000000e+00
8.780897919137525558e+09 1.138835696639482000e-10 1.000000000000000000e+00
8.719858906742111206e+09 1.146807546521341966e-10 1.000000000000000000e+00
8.659244197312704086e+09 1.154835199352450069e-10 1.000000000000000000e+00
8.599050841374860764e+09 1.162919045753453010e-10 1.000000000000000000e+00
8.539275909956943512e+09 1.171059479079340323e-10 1.000000000000000000e+00
8.479916494447590828e+09 1.179256895438588058e-10 1.000000000000000000e+00
8.420969706454193115e+09 1.187511693712430273e-10 1.000000000000000000e+00
8.362432677662338257e+09 1.195824275574270637e-10 1.000000000000000000e+00
8.304302559696245193e+09 1.204195045509226127e-10 1.000000000000000000e+00
8.246576523980165482e+09 1.212624410833809530e-10 1.000000000000000000e+00
8.189251761600741386e+09 1.221112781715749723e-10 1.000000000000000000e+00
8.132325483170330048e+09 1.229660571193949215e-10 1.000000000000000000e+00
8.075794918691271782e+09 1.238268195198583089e-10 1.000000000000000000e+00
8.019657317421105385e+09 1.246936072571337521e-10 1.000000000000000000e+00
7.963909947738717079e+09 1.255664625085790479e-10 1.000000000000000000e+00
7.908550097011418343e+09 1.264454277467935368e-10 1.000000000000000000e+00
7.853575071462959290e+09 1.273305457416847359e-10 1.000000000000000000e+00
7.798982196042442322e+09 1.282218595625494996e-10 1.000000000000000000e+00
7.744768814294164658e+09 1.291194125801697594e-10 1.000000000000000000e+00
7.690932288228347778e+09 1.300232484689229456e-10 1.000000000000000000e+00
7.637469998192778587e+09 1.309334112089071441e-10 1.000000000000000000e+00
7.584379342745342255e+09 1.318499450880810895e-10 1.000000000000000000e+00
7.531657738527431488e+09 1.327728947044192298e-10 1.000000000000000000e+00
7.479302620138244629e+09 1.337023049680818858e-10 1.000000000000000000e+00
7.427311440009956360e+09 1.346382211036004559e-10 1.000000000000000000e+00
7.375681668283751488e+09 1.355806886520780784e-10 1.000000000000000000e+00
7.324410792686725616e+09 1.365297534734056222e-10 1.000000000000000000e+00
7.273496318409639359e+09 1.374854617484931620e-10 1.000000000000000000e+00
7.222935767985522270e+09 1.384478599815171950e-10 1.000000000000000000e+00
7.172726681169119835e+09 1.394169950021834197e-10 1.000000000000000000e+00
7.122866614817180634e+09 1.403929139680054888e-10 1.000000000000000000e+00
7.073353142769575119e+09 1.413756643665996347e-10 1.000000000000000000e+00
7.024183855731237411e+09 1.423652940179954493e-10 1.000000000000000000e+00
6.975356361154933929e+09 1.433618510769626925e-10 1.000000000000000000e+00
6.926868283124840736e+09 1.443653840353545129e-10 1.000000000000000000e+00
6.878717262240936279e+09 1.453759417244670586e-10 1.000000000000000000e+00
6.830900955504187584e+09 1.463935733174155536e-10 1.000000000000000000e+00
6.783417036202551842e+09 1.474183283315269949e-10 1.000000000000000000e+00
6.736263193797748566e+09 1.484502566307497297e-10 1.000000000000000000e+00
6.689437133812840462e+09 1.494894084280796798e-10 1.000000000000000000e+00
6.642936577720579147e+09 1.505358342880037813e-10 1.000000000000000000e+00
6.596759262832532883e+09 1.515895851289603814e-10 1.000000000000000000e+00
6.550902942188992500e+09 1.526507122258169031e-10 1.000000000000000000e+00
6.505365384449625969e+09 1.537192672123648287e-10 1.000000000000000000e+00
6.460144373784913063e+09 1.547953020838321832e-10 1.000000000000000000e+00
6.415237709768316269e+09 1.558788691994135957e-10 1.000000000000000000e+00
6.370643207269211769e+09 1.569700212848180672e-10 1.000000000000000000e+00
6.326358696346568108e+09 1.580688114348344970e-10 1.000000000000000000e+00
6.282382022143345833e+09 1.591752931159154334e-10 1.000000000000000000e+00
6.238711044781656265e+09 1.602895201687784788e-10 1.000000000000000000e+00
6.195343639258626938e+09 1.614115468110263589e-10 1.000000000000000000e+00
6.152277695343007088e+09 1.625414276397849563e-10 1.000000000000000000e+00
6.109511117472481728e+09 1.636792176343600596e-10 1.000000000000000000e+00
6.067041824651700974e+09 1.648249721589125951e-10 1.000000000000000000e+00
6.024867750351024628e+09 1.659787469651526245e-10 1.000000000000000000e+00
5.982986842405964851e+09 1.671405981950521613e-10 1.000000000000000000e+00
5.941397062917325020e+09 1.683105823835770641e-10 1.000000000000000000e+00
5.900096388152042389e+09 1.694887564614379034e-10 1.000000000000000000e+00
5.859082808444710732e+09 1.706751777578603440e-10 1.000000000000000000e+00
5.818354328099793434e+09 1.718699040033744765e-10 1.000000000000000000e+00
5.777908965294513702e+09 1.730729933326241802e-10 1.000000000000000000e+00
5.737744751982418060e+09 1.742845042871958746e-10 1.000000000000000000e+00
5.697859733797615051e+09 1.755044958184670710e-10 1.000000000000000000e+00
5.658251969959679604e+09 1.767330272904747756e-10 1.000000000000000000e+00
5.618919533179206848e+09 1.779701584828045741e-10 1.000000000000000000e+00
5.579860509564039230e+09 1.792159495934988940e-10 1.000000000000000000e+00
5.541072998526138306e+09 1.804704612419864919e-10 1.000000000000000000e+00
5.502555112689095497e+09 1.817337544720323075e-10 1.000000000000000000e+00
5.464304977796301842e+09 1.830058907547074052e-10 1.000000000000000000e+00
5.426320732619745255e+09 1.842869319913804716e-10 1.000000000000000000e+00
5.388600528869439125e+09 1.855769405167298395e-10 1.000000000000000000e+00
5.351142531103496552e+09 1.868759791017763969e-10 1.000000000000000000e+00
5.313944916638806343e+09 1.881841109569383648e-10 1.000000000000000000e+00
5.277005875462351799e+09 1.895013997351068329e-10 1.000000000000000000e+00
5.240323610143131256e+09 1.908279095347431110e-10 1.000000000000000000e+00
5.203896335744699478e+09 1.921637049029978205e-10 1.000000000000000000e+00
5.167722279738312721e+09 1.935088508388515180e-10 1.000000000000000000e+00
5.131799681916677475e+09 1.948634127962777571e-10 1.000000000000000000e+00
5.096126794308300972e+09 1.962274566874278104e-10 1.000000000000000000e+00
5.060701881092434883e+09 1.976010488858380631e-10 1.000000000000000000e+00
5.025523218514613152e+09 1.989842562296596356e-10 1.000000000000000000e+00
4.990589094802775383e+09 2.003771460249107291e-10 1.000000000000000000e+00
4.955897810083969116e+09 2.017797860487516401e-10 1.000000000000000000e+00
4.921447676301638603e+09 2.031922445527828585e-10 1.000000000000000000e+00
4.887237017133485794e+09 2.046145902663660433e-10 1.000000000000000000e+00
4.853264167909897804e+09 2.060468923999684166e-10 1.000000000000000000e+00
4.819527475532948494e+09 2.074892206485303713e-10 1.000000000000000000e+00
4.786025298395957947e+09 2.089416451948570926e-10 1.000000000000000000e+00
4.752756006303614616e+09 2.104042367130330818e-10 1.000000000000000000e+00
4.719717980392647743e+09 2.118770663718618576e-10 1.000000000000000000e+00
4.686909613053057671e+09 2.133602058383282244e-10 1.000000000000000000e+00
4.654329307849889755e+09 2.148537272810860270e-10 1.000000000000000000e+00
4.621975479445551872e+09 2.163577033739696880e-10 1.000000000000000000e+00
4.589846553522674561e+09 2.178722072995304820e-10 1.000000000000000000e+00
4.557940966707503319e+09 2.193973127525974451e-10 1.000000000000000000e+00
4.526257166493827820e+09 2.209330939438636163e-10 1.000000000000000000e+00
4.494793611167437553e+09 2.224796256034966289e-10 1.000000000000000000e+00
4.463548769731101036e+09 2.240369829847756174e-10 1.000000000000000000e+00
4.432521121830071449e+09 2.256052418677524219e-10 1.000000000000000000e+00
4.401709157678107262e+09 2.271844785629392629e-10 1.000000000000000000e+00
4.371111377984000206e+09 2.287747699150221356e-10 1.000000000000000000e+00
4.340726293878630638e+09 2.303761933065997186e-10 1.000000000000000000e+00
4.310552426842514038e+09 2.319888266619488546e-10 1.000000000000000000e+00
4.280588308633859158e+09 2.336127484508163207e-10 1.000000000000000000e+00
4.250832481217120647e+09 2.352480376922372751e-10 1.000000000000000000e+00
4.221283496692057610e+09 2.368947739583800183e-10 1.000000000000000000e+00
4.191939917223275661e+09 2.385530373784180516e-10 1.000000000000000000e+00
4.162800314970264912e+09 2.402229086424290703e-10 1.000000000000000000e+00
4.133863272017920494e+09 2.419044690053213313e-10 1.000000000000000000e+00
4.105127380307549477e+09 2.435978002907874739e-10 1.000000000000000000e+00
4.076591241568352699e+09 2.453029848952859976e-10 1.000000000000000000e+00
4.048253467249387741e+09 2.470201057920506587e-10 1.000000000000000000e+00
4.020112678452005386e+09 2.487492465351277322e-10 1.000000000000000000e+00
3.992167505862747669e+09 2.504904912634419144e-10 1.000000000000000000e+00
3.964416589686721802e+09 2.522439247048904017e-10 1.000000000000000000e+00
3.936858579581433296e+09 2.540096321804656109e-10 1.000000000000000000e+00
3.909492134591076851e+09 2.557876996084069529e-10 1.000000000000000000e+00
3.882315923081289291e+09 2.575782135083815078e-10 1.000000000000000000e+00
3.855328622674349785e+09 2.593812610056940637e-10 1.000000000000000000e+00
3.828528920184837341e+09 2.611969298355264688e-10 1.000000000000000000e+00
3.801915511555728912e+09 2.630253083472069177e-10 1.000000000000000000e+00
3.775487101794945717e+09 2.648664855085089122e-10 1.000000000000000000e+00
3.749242404912341118e+09 2.667205509099803628e-10 1.000000000000000000e+00
3.723180143857122421e+09 2.685875947693030376e-10 1.000000000000000000e+00
3.697299050455714703e+09 2.704677079356824092e-10 1.000000000000000000e+00
3.671597865350046158e+09 2.723609818942685221e-10 1.000000000000000000e+00
3.646075337936273098e+09 2.742675087706074647e-10 1.000000000000000000e+00
3.620730226303927422e+09 2.761873813351239649e-10 1.000000000000000000e+00
3.595561297175479889e+09 2.781206930076359863e-10 1.000000000000000000e+00
3.570567325846336842e+09 2.800675378619000860e-10 1.000000000000000000e+00
3.545747096125241280e+09 2.820280106301891354e-10 1.000000000000000000e+00
3.521099400275096893e+09 2.840022067079019392e-10 1.000000000000000000e+00
3.496623038954199314e+09 2.859902221582050629e-10 1.000000000000000000e+00
3.472316821157875538e+09 2.879921537167073857e-10 1.000000000000000000e+00
3.448179564160532951e+09 2.900080987961669645e-10 1.000000000000000000e+00
3.424210093458107471e+09 2.920381554912310893e-10 1.000000000000000000e+00
3.400407242710912228e+09 2.940824225832096844e-10 1.000000000000000000e+00
3.376769853686885357e+09 2.961409995448818989e-10 1.000000000000000000e+00
3.353296776205229759e+09 2.982139865453362516e-10 1.000000000000000000e+00
3.329986868080448151e+09 3.003014844548448956e-10 1.000000000000000000e+00
3.306838995066761971e+09 3.024035948497720050e-10 1.000000000000000000e+00
3.283852030802922249e+09 3.045204200175161786e-10 1.000000000000000000e+00
3.261024856757401943e+09 3.066520629614878447e-10 1.000000000000000000e+00
3.238356362173965931e+09 3.087986274061214065e-10 1.000000000000000000e+00
3.215845444017623901e+09 3.109602178019222331e-10 1.000000000000000000e+00
3.193491006920958519e+09 3.131369393305492708e-10 1.000000000000000000e+00
3.171291963130824566e+09 3.153288979099330678e-10 1.000000000000000000e+00
3.149247232455417633e+09 3.175362001994297818e-10 1.000000000000000000e+00
3.127355742211717129e+09 3.197589536050109111e-10 1.000000000000000000e+00
3.105616427173285484e+09 3.219972662844898869e-10 1.000000000000000000e+00
3.084028229518437862e+09 3.242512471527849064e-10 1.000000000000000000e+00
3.062590098778767586e+09 3.265210058872184209e-10 1.000000000000000000e+00
3.041300991788032532e+09 3.288066529328543117e-10 1.000000000000000000e+00
3.020159872631394386e+09 3.311082995078717722e-10 1.000000000000000000e+00
2.999165712595010281e+09 3.334260576089774474e-10 1.000000000000000000e+00
2.978317490115979671e+09 3.357600400168547965e-10 1.000000000000000000e+00
2.957614190732632637e+09 3.381103603016520741e-10 1.000000000000000000e+00
2.937054807035167694e+09 3.404771328285086724e-10 1.000000000000000000e+00
2.916638338616632938e+09 3.428604727631198752e-10 1.000000000000000000e+00
2.896363792024244308e+09 3.452604960773411100e-10 1.000000000000000000e+00
2.876230180711048603e+09 3.476773195548303022e-10 1.000000000000000000e+00
2.856236524987914562e+09 3.501110607967314847e-10 1.000000000000000000e+00
2.836381851975864887e+09 3.525618382273964060e-10 1.000000000000000000e+00
2.816665195558735371e+09 3.550297711001475495e-10 1.000000000000000000e+00
2.797085596336163521e+09 3.575149795030803401e-10 1.000000000000000000e+00
2.777642101576906681e+09 3.600175843649072270e-10 1.000000000000000000e+00
2.758333765172480583e+09 3.625377074608414191e-10 1.000000000000000000e+00
2.739159647591124535e+09 3.650754714185227041e-10 1.000000000000000000e+00
2.720118815832080841e+09 3.676309997239845219e-10 1.000000000000000000e+00
2.701210343380200863e+09 3.702044167276622432e-10 1.000000000000000000e+00
2.682433310160856247e+09 3.727958476504444094e-10 1.000000000000000000e+00
